x,y,w_r,w_l
4.0578,-2.0945,0.5731,0.5731
4.0544,-2.0985,0.5702,0.5702
4.0510,-2.1021,0.5673,0.5673
4.0473,-2.1054,0.5644,0.5644
4.0435,-2.1082,0.5615,0.5615
4.0393,-2.1103,0.5592,0.5592
4.0350,-2.1118,0.5603,0.5603
4.0303,-2.1127,0.5614,0.5614
4.0255,-2.1131,0.5625,0.5625
4.0205,-2.1131,0.5636,0.5636
4.0154,-2.1128,0.5647,0.5647
4.0102,-2.1123,0.5658,0.5658
4.0049,-2.1117,0.5669,0.5669
3.9996,-2.1110,0.5680,0.5680
3.9944,-2.1104,0.5692,0.5692
3.9892,-2.1099,0.5703,0.5703
3.9841,-2.1097,0.5718,0.5718
3.9791,-2.1096,0.5734,0.5734
3.9741,-2.1097,0.5749,0.5749
3.9691,-2.1098,0.5764,0.5764
3.9642,-2.1100,0.5779,0.5779
3.9593,-2.1102,0.5794,0.5794
3.9543,-2.1103,0.5809,0.5809
3.9493,-2.1104,0.5824,0.5824
3.9443,-2.1102,0.5840,0.5840
3.9392,-2.1099,0.5855,0.5855
3.9340,-2.1094,0.5874,0.5874
3.9287,-2.1088,0.5893,0.5893
3.9234,-2.1081,0.5912,0.5912
3.9182,-2.1075,0.5931,0.5931
3.9130,-2.1071,0.5950,0.5950
3.9079,-2.1069,0.5969,0.5969
3.9029,-2.1070,0.5988,0.5988
3.8982,-2.1076,0.6007,0.6007
3.8936,-2.1086,0.6026,0.6026
3.8893,-2.1103,0.6038,0.6038
3.8853,-2.1127,0.6014,0.6014
3.8815,-2.1156,0.5989,0.5989
3.8779,-2.1190,0.5965,0.5965
3.8745,-2.1228,0.5941,0.5941
3.8711,-2.1268,0.5917,0.5917
3.8679,-2.1311,0.5893,0.5893
3.8647,-2.1354,0.5869,0.5869
3.8615,-2.1397,0.5845,0.5845
3.8582,-2.1439,0.5821,0.5821
3.8549,-2.1480,0.5797,0.5797
3.8514,-2.1517,0.5773,0.5773
3.8478,-2.1550,0.5748,0.5748
3.8440,-2.1578,0.5724,0.5724
3.8399,-2.1600,0.5701,0.5701
3.8355,-2.1616,0.5716,0.5716
3.8310,-2.1626,0.5732,0.5732
3.8261,-2.1631,0.5747,0.5747
3.8212,-2.1631,0.5762,0.5762
3.8161,-2.1629,0.5777,0.5777
3.8109,-2.1624,0.5792,0.5792
3.8056,-2.1618,0.5807,0.5807
3.8003,-2.1611,0.5822,0.5822
3.7951,-2.1605,0.5838,0.5838
3.7899,-2.1600,0.5853,0.5853
3.7848,-2.1597,0.5872,0.5872
3.7797,-2.1596,0.5891,0.5891
3.7747,-2.1597,0.5910,0.5910
3.7698,-2.1598,0.5929,0.5929
3.7649,-2.1600,0.5947,0.5947
3.7599,-2.1602,0.5966,0.5966
3.7550,-2.1603,0.5985,0.5985
3.7500,-2.1603,0.6004,0.6004
3.7450,-2.1603,0.6023,0.6023
3.7399,-2.1600,0.6042,0.6042
3.7347,-2.1595,0.6042,0.6042
3.7294,-2.1589,0.6042,0.6042
3.7241,-2.1583,0.6042,0.6042
3.7189,-2.1577,0.6042,0.6042
3.7137,-2.1572,0.6042,0.6042
3.7086,-2.1570,0.6042,0.6042
3.7036,-2.1570,0.6042,0.6042
3.6988,-2.1575,0.6042,0.6042
3.6942,-2.1585,0.6042,0.6042
3.6899,-2.1601,0.6042,0.6042
3.6858,-2.1623,0.6042,0.6042
3.6819,-2.1650,0.6042,0.6042
3.6783,-2.1683,0.6042,0.6042
3.6748,-2.1720,0.6042,0.6042
3.6714,-2.1759,0.6042,0.6042
3.6682,-2.1801,0.6042,0.6042
3.6649,-2.1844,0.6042,0.6042
3.6617,-2.1887,0.6042,0.6042
3.6585,-2.1929,0.6042,0.6042
3.6551,-2.1970,0.6042,0.6042
3.6517,-2.2008,0.6042,0.6042
3.6482,-2.2042,0.6042,0.6042
3.6444,-2.2073,0.6042,0.6042
3.6404,-2.2098,0.6042,0.6042
3.6362,-2.2117,0.6054,0.6054
3.6318,-2.2130,0.6069,0.6069
3.6271,-2.2138,0.6083,0.6083
3.6222,-2.2141,0.6097,0.6097
3.6172,-2.2141,0.6112,0.6112
3.6121,-2.2137,0.6126,0.6126
3.6068,-2.2130,0.6140,0.6140
3.6014,-2.2122,0.6154,0.6154
3.5960,-2.2112,0.6169,0.6169
3.5906,-2.2101,0.6183,0.6183
3.5851,-2.2090,0.6176,0.6176
3.5797,-2.2080,0.6165,0.6165
3.5743,-2.2071,0.6155,0.6155
3.5690,-2.2063,0.6145,0.6145
3.5638,-2.2059,0.6135,0.6135
3.5588,-2.2057,0.6125,0.6125
3.5539,-2.2060,0.6114,0.6114
3.5492,-2.2067,0.6104,0.6104
3.5447,-2.2079,0.6094,0.6094
3.5404,-2.2098,0.6084,0.6084
3.5365,-2.2123,0.6080,0.6080
3.5327,-2.2153,0.6077,0.6077
3.5292,-2.2189,0.6074,0.6074
3.5258,-2.2228,0.6071,0.6071
3.5226,-2.2270,0.6068,0.6068
3.5194,-2.2314,0.6066,0.6066
3.5162,-2.2358,0.6063,0.6063
3.5130,-2.2402,0.6060,0.6060
3.5098,-2.2444,0.6057,0.6057
3.5064,-2.2484,0.6054,0.6054
3.5029,-2.2520,0.6051,0.6051
3.4992,-2.2552,0.6048,0.6048
3.4953,-2.2577,0.6045,0.6045
3.4911,-2.2596,0.6042,0.6042
3.4865,-2.2608,0.6058,0.6058
3.4817,-2.2613,0.6081,0.6081
3.4767,-2.2612,0.6103,0.6103
3.4715,-2.2608,0.6125,0.6125
3.4663,-2.2601,0.6148,0.6148
3.4610,-2.2595,0.6170,0.6170
3.4558,-2.2589,0.6193,0.6193
3.4507,-2.2587,0.6215,0.6215
3.4458,-2.2589,0.6237,0.6237
3.4411,-2.2597,0.6260,0.6260
3.4367,-2.2612,0.6253,0.6253
3.4327,-2.2635,0.6237,0.6237
3.4289,-2.2664,0.6221,0.6221
3.4253,-2.2699,0.6206,0.6206
3.4219,-2.2737,0.6190,0.6190
3.4186,-2.2778,0.6174,0.6174
3.4154,-2.2821,0.6158,0.6158
3.4122,-2.2866,0.6142,0.6142
3.4090,-2.2910,0.6127,0.6127
3.4058,-2.2953,0.6111,0.6111
3.4025,-2.2993,0.6095,0.6095
3.3990,-2.3031,0.6079,0.6079
3.3954,-2.3064,0.6063,0.6063
3.3915,-2.3091,0.6048,0.6048
3.3874,-2.3112,0.6050,0.6050
3.3830,-2.3127,0.6065,0.6065
3.3784,-2.3136,0.6079,0.6079
3.3736,-2.3140,0.6093,0.6093
3.3686,-2.3140,0.6108,0.6108
3.3634,-2.3136,0.6122,0.6122
3.3582,-2.3130,0.6136,0.6136
3.3528,-2.3122,0.6151,0.6151
3.3474,-2.3113,0.6165,0.6165
3.3420,-2.3104,0.6179,0.6179
3.3367,-2.3094,0.6190,0.6190
3.3313,-2.3086,0.6198,0.6198
3.3260,-2.3079,0.6206,0.6206
3.3208,-2.3074,0.6214,0.6214
3.3157,-2.3070,0.6222,0.6222
3.3106,-2.3069,0.6230,0.6230
3.3057,-2.3070,0.6238,0.6238
3.3008,-2.3075,0.6246,0.6246
3.2962,-2.3083,0.6254,0.6254
3.2917,-2.3095,0.6262,0.6262
3.2873,-2.3110,0.6255,0.6255
3.2831,-2.3130,0.6239,0.6239
3.2791,-2.3154,0.6224,0.6224
3.2752,-2.3181,0.6208,0.6208
3.2715,-2.3211,0.6192,0.6192
3.2679,-2.3244,0.6176,0.6176
3.2643,-2.3280,0.6160,0.6160
3.2609,-2.3318,0.6145,0.6145
3.2576,-2.3358,0.6129,0.6129
3.2543,-2.3400,0.6113,0.6113
3.2511,-2.3443,0.6097,0.6097
3.2479,-2.3487,0.6081,0.6081
3.2447,-2.3531,0.6065,0.6065
3.2416,-2.3577,0.6050,0.6050
3.2385,-2.3622,0.6034,0.6034
3.2354,-2.3667,0.6019,0.6019
3.2322,-2.3712,0.6005,0.6005
3.2290,-2.3756,0.5990,0.5990
3.2258,-2.3799,0.5975,0.5975
3.2225,-2.3841,0.5960,0.5960
3.2192,-2.3881,0.5945,0.5945
3.2158,-2.3919,0.5930,0.5930
3.2123,-2.3954,0.5915,0.5915
3.2086,-2.3988,0.5900,0.5900
3.2049,-2.4018,0.5885,0.5885
3.2010,-2.4045,0.5871,0.5871
3.1970,-2.4069,0.5856,0.5856
3.1928,-2.4089,0.5841,0.5841
3.1885,-2.4105,0.5838,0.5838
3.1840,-2.4117,0.5859,0.5859
3.1793,-2.4125,0.5880,0.5880
3.1745,-2.4130,0.5901,0.5901
3.1696,-2.4131,0.5922,0.5922
3.1645,-2.4130,0.5944,0.5944
3.1594,-2.4127,0.5965,0.5965
3.1542,-2.4121,0.5986,0.5986
3.1489,-2.4114,0.6007,0.6007
3.1435,-2.4106,0.6028,0.6028
3.1381,-2.4097,0.6042,0.6042
3.1327,-2.4087,0.6042,0.6042
3.1274,-2.4078,0.6042,0.6042
3.1220,-2.4070,0.6042,0.6042
3.1168,-2.4064,0.6042,0.6042
3.1116,-2.4060,0.6042,0.6042
3.1066,-2.4060,0.6042,0.6042
3.1018,-2.4064,0.6042,0.6042
3.0971,-2.4073,0.6042,0.6042
3.0927,-2.4087,0.6042,0.6042
3.0886,-2.4108,0.6042,0.6042
3.0847,-2.4136,0.6042,0.6042
3.0811,-2.4169,0.6042,0.6042
3.0776,-2.4206,0.6042,0.6042
3.0743,-2.4247,0.6042,0.6042
3.0711,-2.4290,0.6042,0.6042
3.0679,-2.4334,0.6042,0.6042
3.0648,-2.4378,0.6042,0.6042
3.0616,-2.4422,0.6042,0.6042
3.0583,-2.4463,0.6042,0.6042
3.0549,-2.4501,0.6042,0.6042
3.0513,-2.4536,0.6042,0.6042
3.0475,-2.4565,0.6042,0.6042
3.0434,-2.4587,0.6042,0.6042
3.0391,-2.4603,0.6042,0.6042
3.0344,-2.4610,0.6042,0.6042
3.0294,-2.4612,0.6042,0.6042
3.0243,-2.4609,0.6042,0.6042
3.0191,-2.4603,0.6042,0.6042
3.0138,-2.4596,0.6042,0.6042
3.0085,-2.4589,0.6042,0.6042
3.0033,-2.4585,0.6042,0.6042
2.9983,-2.4585,0.6042,0.6042
2.9936,-2.4591,0.6042,0.6042
2.9891,-2.4603,0.6039,0.6039
2.9850,-2.4624,0.6025,0.6025
2.9811,-2.4652,0.6012,0.6012
2.9775,-2.4687,0.5999,0.5999
2.9741,-2.4725,0.5985,0.5985
2.9709,-2.4768,0.5972,0.5972
2.9677,-2.4812,0.5958,0.5958
2.9646,-2.4858,0.5945,0.5945
2.9615,-2.4903,0.5932,0.5932
2.9583,-2.4947,0.5918,0.5918
2.9550,-2.4988,0.5905,0.5905
2.9515,-2.5025,0.5892,0.5892
2.9479,-2.5057,0.5878,0.5878
2.9439,-2.5083,0.5865,0.5865
2.9397,-2.5101,0.5854,0.5854
2.9351,-2.5111,0.5873,0.5873
2.9302,-2.5114,0.5892,0.5892
2.9251,-2.5112,0.5910,0.5910
2.9199,-2.5106,0.5929,0.5929
2.9146,-2.5099,0.5948,0.5948
2.9093,-2.5092,0.5967,0.5967
2.9041,-2.5087,0.5986,0.5986
2.8990,-2.5086,0.6005,0.6005
2.8942,-2.5090,0.6024,0.6024
2.8897,-2.5101,0.6040,0.6040
2.8855,-2.5121,0.6026,0.6026
2.8816,-2.5147,0.6011,0.6011
2.8780,-2.5181,0.5996,0.5996
2.8745,-2.5219,0.5981,0.5981
2.8713,-2.5260,0.5966,0.5966
2.8681,-2.5305,0.5951,0.5951
2.8650,-2.5350,0.5936,0.5936
2.8619,-2.5396,0.5921,0.5921
2.8587,-2.5440,0.5906,0.5906
2.8554,-2.5482,0.5891,0.5891
2.8520,-2.5520,0.5877,0.5877
2.8484,-2.5553,0.5862,0.5862
2.8445,-2.5580,0.5847,0.5847
2.8403,-2.5599,0.5832,0.5832
2.8357,-2.5610,0.5851,0.5851
2.8309,-2.5614,0.5872,0.5872
2.8258,-2.5613,0.5893,0.5893
2.8206,-2.5607,0.5914,0.5914
2.8153,-2.5600,0.5935,0.5935
2.8100,-2.5593,0.5956,0.5956
2.8048,-2.5588,0.5977,0.5977
2.7997,-2.5586,0.5998,0.5998
2.7949,-2.5589,0.6019,0.6019
2.7903,-2.5599,0.6040,0.6040
2.7860,-2.5617,0.6019,0.6019
2.7821,-2.5643,0.5995,0.5995
2.7784,-2.5676,0.5971,0.5971
2.7750,-2.5713,0.5947,0.5947
2.7717,-2.5754,0.5923,0.5923
2.7685,-2.5798,0.5898,0.5898
2.7654,-2.5844,0.5874,0.5874
2.7623,-2.5889,0.5850,0.5850
2.7591,-2.5934,0.5826,0.5826
2.7559,-2.5976,0.5802,0.5802
2.7525,-2.6015,0.5778,0.5778
2.7489,-2.6049,0.5754,0.5754
2.7450,-2.6076,0.5730,0.5730
2.7409,-2.6097,0.5706,0.5706
2.7364,-2.6109,0.5713,0.5713
2.7316,-2.6114,0.5728,0.5728
2.7266,-2.6113,0.5743,0.5743
2.7214,-2.6108,0.5758,0.5758
2.7161,-2.6102,0.5774,0.5774
2.7108,-2.6095,0.5789,0.5789
2.7055,-2.6089,0.5804,0.5804
2.7004,-2.6086,0.5819,0.5819
2.6955,-2.6088,0.5834,0.5834
2.6909,-2.6097,0.5849,0.5849
2.6866,-2.6114,0.5838,0.5838
2.6826,-2.6139,0.5819,0.5819
2.6789,-2.6170,0.5800,0.5800
2.6754,-2.6207,0.5782,0.5782
2.6721,-2.6248,0.5763,0.5763
2.6689,-2.6291,0.5745,0.5745
2.6658,-2.6336,0.5726,0.5726
2.6627,-2.6382,0.5708,0.5708
2.6595,-2.6427,0.5689,0.5689
2.6563,-2.6469,0.5671,0.5671
2.6529,-2.6509,0.5652,0.5652
2.6494,-2.6543,0.5634,0.5634
2.6456,-2.6572,0.5615,0.5615
2.6415,-2.6594,0.5596,0.5596
2.6370,-2.6608,0.5606,0.5606
2.6323,-2.6615,0.5630,0.5630
2.6273,-2.6615,0.5654,0.5654
2.6222,-2.6611,0.5678,0.5678
2.6169,-2.6605,0.5702,0.5702
2.6116,-2.6598,0.5726,0.5726
2.6064,-2.6592,0.5751,0.5751
2.6012,-2.6589,0.5775,0.5775
2.5963,-2.6589,0.5799,0.5799
2.5915,-2.6596,0.5823,0.5823
2.5871,-2.6610,0.5820,0.5820
2.5830,-2.6632,0.5803,0.5803
2.5792,-2.6660,0.5786,0.5786
2.5755,-2.6693,0.5769,0.5769
2.5721,-2.6731,0.5752,0.5752
2.5688,-2.6772,0.5735,0.5735
2.5656,-2.6815,0.5717,0.5717
2.5624,-2.6859,0.5700,0.5700
2.5592,-2.6903,0.5683,0.5683
2.5560,-2.6947,0.5666,0.5666
2.5527,-2.6988,0.5649,0.5649
2.5493,-2.7026,0.5632,0.5632
2.5457,-2.7060,0.5615,0.5615
2.5419,-2.7088,0.5598,0.5598
2.5378,-2.7111,0.5596,0.5596
2.5335,-2.7127,0.5607,0.5607
2.5289,-2.7137,0.5618,0.5618
2.5241,-2.7142,0.5629,0.5629
2.5192,-2.7143,0.5640,0.5640
2.5141,-2.7140,0.5651,0.5651
2.5088,-2.7135,0.5662,0.5662
2.5035,-2.7126,0.5673,0.5673
2.4980,-2.7116,0.5685,0.5685
2.4926,-2.7105,0.5696,0.5696
2.4871,-2.7094,0.5708,0.5708
2.4817,-2.7083,0.5721,0.5721
2.4763,-2.7073,0.5734,0.5734
2.4709,-2.7065,0.5747,0.5747
2.4657,-2.7059,0.5760,0.5760
2.4606,-2.7057,0.5773,0.5773
2.4556,-2.7058,0.5786,0.5786
2.4508,-2.7063,0.5799,0.5799
2.4463,-2.7074,0.5812,0.5812
2.4420,-2.7090,0.5825,0.5825
2.4379,-2.7113,0.5822,0.5822
2.4341,-2.7142,0.5805,0.5805
2.4305,-2.7176,0.5788,0.5788
2.4271,-2.7214,0.5771,0.5771
2.4238,-2.7255,0.5754,0.5754
2.4206,-2.7298,0.5737,0.5737
2.4174,-2.7342,0.5720,0.5720
2.4142,-2.7386,0.5703,0.5703
2.4110,-2.7429,0.5686,0.5686
2.4077,-2.7470,0.5669,0.5669
2.4042,-2.7507,0.5652,0.5652
2.4006,-2.7541,0.5635,0.5635
2.3968,-2.7569,0.5618,0.5618
2.3927,-2.7590,0.5601,0.5601
2.3882,-2.7605,0.5600,0.5600
2.3835,-2.7612,0.5624,0.5624
2.3786,-2.7613,0.5648,0.5648
2.3735,-2.7610,0.5672,0.5672
2.3682,-2.7604,0.5696,0.5696
2.3629,-2.7597,0.5720,0.5720
2.3577,-2.7591,0.5744,0.5744
2.3525,-2.7588,0.5768,0.5768
2.3475,-2.7588,0.5792,0.5792
2.3428,-2.7593,0.5816,0.5816
2.3383,-2.7606,0.5824,0.5824
2.3341,-2.7626,0.5807,0.5807
2.3302,-2.7653,0.5790,0.5790
2.3266,-2.7685,0.5773,0.5773
2.3231,-2.7721,0.5756,0.5756
2.3197,-2.7762,0.5739,0.5739
2.3165,-2.7804,0.5722,0.5722
2.3133,-2.7848,0.5705,0.5705
2.3101,-2.7892,0.5688,0.5688
2.3069,-2.7936,0.5671,0.5671
2.3037,-2.7977,0.5654,0.5654
2.3003,-2.8016,0.5637,0.5637
2.2967,-2.8051,0.5620,0.5620
2.2930,-2.8081,0.5603,0.5603
2.2890,-2.8105,0.5593,0.5593
2.2847,-2.8123,0.5604,0.5604
2.2802,-2.8135,0.5615,0.5615
2.2755,-2.8141,0.5626,0.5626
2.2705,-2.8143,0.5637,0.5637
2.2655,-2.8141,0.5648,0.5648
2.2602,-2.8136,0.5659,0.5659
2.2549,-2.8129,0.5670,0.5670
2.2495,-2.8119,0.5682,0.5682
2.2441,-2.8108,0.5693,0.5693
2.2386,-2.8097,0.5704,0.5704
2.2332,-2.8086,0.5717,0.5717
2.2277,-2.8076,0.5730,0.5730
2.2224,-2.8067,0.5743,0.5743
2.2171,-2.8061,0.5756,0.5756
2.2119,-2.8057,0.5769,0.5769
2.2069,-2.8057,0.5782,0.5782
2.2021,-2.8061,0.5795,0.5795
2.1975,-2.8070,0.5808,0.5808
2.1931,-2.8085,0.5821,0.5821
2.1890,-2.8106,0.5825,0.5825
2.1851,-2.8133,0.5804,0.5804
2.1815,-2.8166,0.5782,0.5782
2.1780,-2.8203,0.5760,0.5760
2.1747,-2.8244,0.5738,0.5738
2.1715,-2.8287,0.5716,0.5716
2.1683,-2.8331,0.5695,0.5695
2.1651,-2.8375,0.5673,0.5673
2.1619,-2.8419,0.5651,0.5651
2.1586,-2.8460,0.5629,0.5629
2.1552,-2.8499,0.5607,0.5607
2.1517,-2.8533,0.5586,0.5586
2.1479,-2.8562,0.5564,0.5564
2.1438,-2.8586,0.5542,0.5542
2.1395,-2.8601,0.5523,0.5523
2.1348,-2.8610,0.5530,0.5530
2.1299,-2.8612,0.5537,0.5537
2.1248,-2.8609,0.5544,0.5544
2.1196,-2.8603,0.5550,0.5550
2.1143,-2.8596,0.5557,0.5557
2.1090,-2.8590,0.5564,0.5564
2.1038,-2.8586,0.5571,0.5571
2.0988,-2.8585,0.5577,0.5577
2.0940,-2.8590,0.5584,0.5584
2.0895,-2.8602,0.5587,0.5587
2.0853,-2.8622,0.5561,0.5561
2.0815,-2.8649,0.5535,0.5535
2.0778,-2.8683,0.5509,0.5509
2.0744,-2.8721,0.5482,0.5482
2.0712,-2.8763,0.5456,0.5456
2.0680,-2.8807,0.5430,0.5430
2.0649,-2.8853,0.5404,0.5404
2.0617,-2.8898,0.5378,0.5378
2.0586,-2.8942,0.5352,0.5352
2.0553,-2.8983,0.5325,0.5325
2.0518,-2.9021,0.5299,0.5299
2.0482,-2.9054,0.5273,0.5273
2.0443,-2.9080,0.5247,0.5247
2.0401,-2.9100,0.5221,0.5221
2.0355,-2.9111,0.5236,0.5236
2.0307,-2.9115,0.5253,0.5253
2.0257,-2.9114,0.5269,0.5269
2.0205,-2.9109,0.5286,0.5286
2.0152,-2.9102,0.5302,0.5302
2.0099,-2.9095,0.5319,0.5319
2.0047,-2.9090,0.5335,0.5335
1.9996,-2.9088,0.5352,0.5352
1.9947,-2.9090,0.5368,0.5368
1.9901,-2.9100,0.5385,0.5385
1.9858,-2.9117,0.5369,0.5369
1.9818,-2.9141,0.5352,0.5352
1.9781,-2.9172,0.5335,0.5335
1.9745,-2.9207,0.5318,0.5318
1.9712,-2.9247,0.5302,0.5302
1.9679,-2.9289,0.5285,0.5285
1.9648,-2.9333,0.5268,0.5268
1.9616,-2.9378,0.5251,0.5251
1.9584,-2.9422,0.5234,0.5234
1.9552,-2.9465,0.5218,0.5218
1.9518,-2.9504,0.5201,0.5201
1.9483,-2.9540,0.5184,0.5184
1.9446,-2.9572,0.5167,0.5167
1.9407,-2.9597,0.5150,0.5150
1.9364,-2.9615,0.5170,0.5170
1.9319,-2.9626,0.5196,0.5196
1.9271,-2.9633,0.5222,0.5222
1.9222,-2.9634,0.5248,0.5248
1.9171,-2.9632,0.5274,0.5274
1.9119,-2.9627,0.5300,0.5300
1.9066,-2.9621,0.5326,0.5326
1.9013,-2.9614,0.5352,0.5352
1.8961,-2.9607,0.5378,0.5378
1.8908,-2.9601,0.5404,0.5404
1.8856,-2.9597,0.5424,0.5424
1.8806,-2.9595,0.5442,0.5442
1.8755,-2.9594,0.5460,0.5460
1.8706,-2.9595,0.5478,0.5478
1.8656,-2.9596,0.5496,0.5496
1.8607,-2.9598,0.5515,0.5515
1.8558,-2.9600,0.5533,0.5533
1.8508,-2.9601,0.5551,0.5551
1.8458,-2.9601,0.5569,0.5569
1.8408,-2.9600,0.5587,0.5587
1.8357,-2.9598,0.5573,0.5573
1.8305,-2.9594,0.5552,0.5552
1.8253,-2.9590,0.5532,0.5532
1.8202,-2.9586,0.5511,0.5511
1.8150,-2.9582,0.5491,0.5491
1.8099,-2.9580,0.5470,0.5470
1.8049,-2.9580,0.5450,0.5450
1.8000,-2.9583,0.5429,0.5429
1.7953,-2.9588,0.5409,0.5409
1.7907,-2.9598,0.5388,0.5388
1.7863,-2.9612,0.5404,0.5404
1.7820,-2.9631,0.5426,0.5426
1.7780,-2.9654,0.5449,0.5449
1.7741,-2.9680,0.5471,0.5471
1.7703,-2.9710,0.5493,0.5493
1.7667,-2.9743,0.5516,0.5516
1.7632,-2.9779,0.5538,0.5538
1.7598,-2.9818,0.5560,0.5560
1.7565,-2.9858,0.5583,0.5583
1.7532,-2.9901,0.5605,0.5605
1.7501,-2.9946,0.5627,0.5627
1.7470,-2.9992,0.5650,0.5650
1.7439,-3.0038,0.5672,0.5672
1.7409,-3.0086,0.5694,0.5694
1.7379,-3.0134,0.5707,0.5707
1.7349,-3.0182,0.5717,0.5717
1.7318,-3.0230,0.5726,0.5726
1.7288,-3.0277,0.5735,0.5735
1.7257,-3.0322,0.5744,0.5744
1.7225,-3.0366,0.5753,0.5753
1.7192,-3.0407,0.5763,0.5763
1.7158,-3.0446,0.5772,0.5772
1.7123,-3.0482,0.5781,0.5781
1.7086,-3.0514,0.5790,0.5790
1.7047,-3.0542,0.5799,0.5799
1.7007,-3.0565,0.5809,0.5809
1.6965,-3.0583,0.5818,0.5818
1.6920,-3.0596,0.5827,0.5827
1.6873,-3.0603,0.5831,0.5831
1.6824,-3.0605,0.5831,0.5831
1.6773,-3.0603,0.5831,0.5831
1.6721,-3.0598,0.5831,0.5831
1.6668,-3.0592,0.5831,0.5831
1.6616,-3.0587,0.5831,0.5831
1.6564,-3.0583,0.5831,0.5831
1.6514,-3.0582,0.5831,0.5831
1.6465,-3.0585,0.5831,0.5831
1.6419,-3.0594,0.5831,0.5831
1.6376,-3.0610,0.5826,0.5826
1.6335,-3.0634,0.5816,0.5816
1.6297,-3.0663,0.5807,0.5807
1.6262,-3.0697,0.5798,0.5798
1.6228,-3.0736,0.5789,0.5789
1.6195,-3.0777,0.5780,0.5780
1.6163,-3.0821,0.5770,0.5770
1.6131,-3.0865,0.5761,0.5761
1.6099,-3.0909,0.5752,0.5752
1.6067,-3.0951,0.5743,0.5743
1.6033,-3.0991,0.5734,0.5734
1.5999,-3.1028,0.5724,0.5724
1.5962,-3.1061,0.5715,0.5715
1.5923,-3.1088,0.5706,0.5706
1.5882,-3.1108,0.5707,0.5707
1.5837,-3.1122,0.5723,0.5723
1.5791,-3.1130,0.5738,0.5738
1.5742,-3.1133,0.5753,0.5753
1.5692,-3.1132,0.5768,0.5768
1.5640,-3.1128,0.5783,0.5783
1.5588,-3.1122,0.5798,0.5798
1.5535,-3.1116,0.5813,0.5813
1.5482,-3.1109,0.5829,0.5829
1.5429,-3.1103,0.5844,0.5844
1.5378,-3.1098,0.5846,0.5846
1.5327,-3.1096,0.5831,0.5831
1.5277,-3.1096,0.5815,0.5815
1.5227,-3.1097,0.5800,0.5800
1.5178,-3.1098,0.5785,0.5785
1.5128,-3.1100,0.5770,0.5770
1.5079,-3.1102,0.5755,0.5755
1.5030,-3.1103,0.5740,0.5740
1.4980,-3.1103,0.5725,0.5725
1.4929,-3.1102,0.5709,0.5709
1.4877,-3.1098,0.5696,0.5696
1.4825,-3.1093,0.5685,0.5685
1.4773,-3.1087,0.5674,0.5674
1.4720,-3.1080,0.5663,0.5663
1.4668,-3.1075,0.5652,0.5652
1.4616,-3.1071,0.5641,0.5641
1.4565,-3.1069,0.5630,0.5630
1.4516,-3.1072,0.5619,0.5619
1.4469,-3.1079,0.5607,0.5607
1.4424,-3.1091,0.5596,0.5596
1.4382,-3.1109,0.5598,0.5598
1.4342,-3.1133,0.5617,0.5617
1.4304,-3.1163,0.5635,0.5635
1.4268,-3.1198,0.5654,0.5654
1.4234,-3.1236,0.5672,0.5672
1.4201,-3.1276,0.5691,0.5691
1.4168,-3.1318,0.5710,0.5710
1.4136,-3.1361,0.5728,0.5728
1.4104,-3.1404,0.5747,0.5747
1.4071,-3.1446,0.5765,0.5765
1.4038,-3.1486,0.5784,0.5784
1.4003,-3.1523,0.5802,0.5802
1.3967,-3.1556,0.5821,0.5821
1.3928,-3.1584,0.5839,0.5839
1.3888,-3.1606,0.5848,0.5848
1.3844,-3.1622,0.5833,0.5833
1.3799,-3.1633,0.5818,0.5818
1.3751,-3.1639,0.5802,0.5802
1.3702,-3.1641,0.5787,0.5787
1.3651,-3.1639,0.5772,0.5772
1.3599,-3.1634,0.5757,0.5757
1.3546,-3.1626,0.5742,0.5742
1.3492,-3.1617,0.5727,0.5727
1.3438,-3.1607,0.5711,0.5711
1.3384,-3.1597,0.5698,0.5698
1.3329,-3.1587,0.5686,0.5686
1.3275,-3.1577,0.5675,0.5675
1.3222,-3.1569,0.5664,0.5664
1.3170,-3.1563,0.5653,0.5653
1.3118,-3.1560,0.5642,0.5642
1.3069,-3.1561,0.5631,0.5631
1.3020,-3.1565,0.5620,0.5620
1.2974,-3.1573,0.5609,0.5609
1.2929,-3.1587,0.5598,0.5598
1.2888,-3.1607,0.5599,0.5599
1.2848,-3.1632,0.5630,0.5630
1.2811,-3.1662,0.5660,0.5660
1.2775,-3.1697,0.5691,0.5691
1.2741,-3.1735,0.5721,0.5721
1.2707,-3.1775,0.5752,0.5752
1.2675,-3.1817,0.5782,0.5782
1.2642,-3.1860,0.5813,0.5813
1.2610,-3.1902,0.5843,0.5843
1.2577,-3.1944,0.5874,0.5874
1.2543,-3.1983,0.5904,0.5904
1.2509,-3.2020,0.5934,0.5934
1.2472,-3.2052,0.5965,0.5965
1.2434,-3.2081,0.5995,0.5995
1.2393,-3.2103,0.6020,0.6020
1.2350,-3.2120,0.6018,0.6018
1.2305,-3.2131,0.6016,0.6016
1.2257,-3.2138,0.6014,0.6014
1.2208,-3.2140,0.6012,0.6012
1.2158,-3.2139,0.6010,0.6010
1.2106,-3.2134,0.6008,0.6008
1.2053,-3.2127,0.6006,0.6006
1.1999,-3.2119,0.6004,0.6004
1.1945,-3.2109,0.6002,0.6002
